,ASIN,title,price,rating,review_count,product_type
673,B07WTZC3JS,"Dell Inspiron 15 5000, 2019 15.6"" FHD Touchscreen Laptop, Intel 4-Core i5-8265U, 12GB RAM, 256GB PCIe SSD by 16GB Optane, 1TB HDD, Backlit KB Fingerprint Reader MaxxAudio Win 10/Accessories Bundle",999.0,4.1,258,LAPTOP
674,B07Q6ZDKGS,"Flagship 2019 HP 14"" FHD Laptop | Intel Quad-Core Pentium Silver N5000 Up to 2.7Ghz |4GB DDR4 | 64GB eMMC SSD | Office 365 Personal-1yr | Win 10 S| Support up to 256G Micro SD Extra Storage",359.95,4.2,119,LAPTOP
675,B07P6N8MPG,"HP Pavilion 15-Inch Laptop, Micro-EDGE Touchscreen, All-Metal -Case, Intel Core I5-8265U Processor, 8 GB RAM, 256 GB Solid-State Drive, Windows 10 Home (15-cs2010nr, Mineral Silver)",725.0,3.6,6,LAPTOP
700,B08D8KQQYS,"2020 HP 14inch Stream Laptop, Intel Celeron N4000 Processor up to 2.6 GHz, 4GB DDR4 RAM, 64GB SSD, Intel UHD Graphics 600, WiFi, Bluetooth, HDMI, Win10 Home S (Renewed)",279.99,4.1,8,LAPTOP
703,B083GX7M5L,"Lenovo ThinkPad E15 20RD005GUS 15.6"" Notebook - 1920 x 1080 - Core i5 i5-10210U - 8 GB RAM - 1 TB HDD - Black - Windows 10 Pro 64-bit - Intel UHD Graphics - in-Plane Switching (IPS) Technology -",742.99,4.0,17,LAPTOP
704,B07PZDDZ18,"Latest_Asus 14.0"" HD Widescreen LED Display High Performance Laptop, A6-Series Processor, 4GB DDR4 RAM, 500GB HDD, Webcam, Wireless+Bluetooth, HDMI, Window 10",399.99,3.9,281,LAPTOP
705,B07QHZQG6G,"Lenovo ThinkPad T490 14.0"" FHD (1920x1080) 250 nits IPS Anti-Glare Display - Intel Core i5-8265U Processor, 16GB RAM, 512GB PCIe-NVMe SSD, Windows 10 Pro 64-bit",907.42,4.3,13,LAPTOP
706,B07S2M99LF,"Asus Vivobook 17 F712FA Thin and Light Laptop, 17.3” HD+, Intel Core I5-8265U Processor, 8GB DDR4 RAM, 128GB SSD + 1TB HDD, Windows 10 Home, Transparent Silver, F712FA-DB51",749.99,3.9,2094,LAPTOP
707,B088XY8FKK,"Dell Latitude 3000 3310 13.3"" Touchscreen 2 in 1 Notebook - 1920 x 1080 - Core i5 i5-8265U - 8 GB RAM - 128 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics 620 - in-Plane Switching (IPS) Tech",929.99,4.8,10,LAPTOP
708,B086M84ZC9,"Razer Blade 15 Advanced Gaming Laptop 2020: Intel Core i7-10875H 8-Core, NVIDIA GeForce RTX 2080 SUPER Max-Q, 15.6” 4K OLED Touch, 16GB RAM, 1TB SSD, CNC Aluminum, Chroma, Thunderbolt 3, Creator Ready",3099.99,4.4,242,LAPTOP
712,B08P4XYQSK,Used Like New Notebook Chromebook 11 CB1C13 11.6in Laptop Intel Celeron 2955U 1.40GHz 4GB 16GB SSD - Chrome OS,158.99,3.6,16,LAPTOP
713,B081219LKB,"Lenovo IdeaPad 14-inch HD WLED AMD A6-9229e 4GB 64GB eMMC Win 10 Laptop Platinum , Grey, 14-14.99 inches",279.0,3.8,435,LAPTOP
714,B08JVNZJWT,"HP - OMEN Gaming 15.6"" Laptop - AMD Ryzen 7 - 8GB Memory - NVIDIA GeForce GTX 1660 Ti - 512GB SSD - Mica Silver",1049.0,5.0,1,LAPTOP
715,B07DX7Q1J2,Dell Latitude 14 7000 Series E7470 Ultrabook | 14in HD+ Anti-Glare LCD | Intel Core 6th Generation i5-6300U (2.4Ghz) | 8 GB DDR4 | 256 GB SSD | Windows 10 Pro (Renewed),439.99,4.2,82,LAPTOP
716,B07SQ6Q8HB,"【8GB/Office 2010】 15.6-inch Large Screen Luminous Keyboard high-Performance Laptop J3455 Quiet CPU Wireless LAN 6-Hour Continuous use Windows10 Standard Laptop by Smart US (64G, Rose Gold)",359.66,3.6,25,LAPTOP
719,B01HDSYPVG,HP Chromebook 11 G5 11.6 Chromebook - Intel Celeron N3050 Dual-core (2 Core) 1.60 GHz,250.0,4.4,142,LAPTOP
720,B0866PQXLC,"ConceptD 7 Pro CN715-71P-770L Creator Laptop, Intel i7-9750H, NVIDIA Quadro RTX 5000, RTX Studio, 15.6"" 4K Ultra HD IPS, 100% Adobe RGB, PANTONE Validated, Delta E<2, 32GB DDR4, 2TB NVMe SSD in RAID 0",3799.99,5.0,1,LAPTOP
722,B08P6MRCQ7,"CHUWI HeroBook Plus 15.6 inch Intel J4125 LPDDR4X 12GB RAM,256GB SSD Laptop,Windows 10 Notebook,Thin and Lightweight Notebook with 2.4G/5G WiFi,RJ45 Interface,BT 5.1 up to 1TB SSD",439.0,1.0,1,LAPTOP
729,B07MPCR2GZ,"Acer Swift 3 SF314-55-55UT Laptop, 14"" Full HD, 8th Gen Intel Core i5-8265U, 8GB DDR4, 256GB PCIe SSD, Gigabit WiFi, Back-Lit Keyboard, Windows 10",771.88,4.4,112,LAPTOP
730,B07T6BQL3T,"HP Mobile Worstation ZBook 15 G3 15.6"" FHD Laptop, Core i7-6700HQ 2.6GHz, 16GB RAM, 512GB Solid State Drive, Windows 10 Pro 64bit, CAM (Certified Refurished) (Renewed)",596.22,4.2,20,LAPTOP
732,B08J8DR8J9,"New_Dell_Inspiron 15.6"" FHD Laptop,10th Gen Intel i3-1005G1 Processor (Up to 3.4 GHz), 4GB RAM, 128GB SSD + 32GB USB Flash Drive, HDMI, SD Card Reader, Bluetooth, Camera, USB Type-C, Windows 10 S",449.0,4.6,6,LAPTOP
736,B08MC2DTSP,"KUU K2s 14.1 inch Laptop, Intel Celeron J4115 Quad Core Up to 2.5Ghz, 8GB RAM 512GB SSD Full-Size Ultra-Narrow Bezel Keyboard with Fingerprint Unlock Keyboard Backlight (8GB+512GB SSD)",449.99,3.8,53,LAPTOP
737,B08LBZRVLG,"2020 Acer Chromebook 315 15.6"" Full HD 1080p IPS Touchscreen Laptop PC, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 RAM, 64GB eMMC, Webcam, WiFi, 12 Hrs Battery Life, Chrome OS, Platinum Gray",414.0,5.0,1,LAPTOP
738,B01APA662K,Samsung Chromebook 3 XE500C13-K02US 4 GB RAM 16GB eMMC 11.6 Inch Laptop (Black),349.0,4.3,787,LAPTOP
739,B08BMLTM14,"OEM Lenovo ThinkPad P53s 15.6” FHD 1920x1080 IPS, Intel Quad Core i7-8565U, 16GB RAM, 256GB NVMe, Quadro P520, Fingerprint, W10P, Business Laptop",1329.95,3.4,5,LAPTOP
740,B07QZ46Q1N,"HP Elitebook 840 G3 Laptop Intel i7-6600U 2.6GHz, 16GB RAM, 512GB SSD, Windows 10 Pro (Renewed)",579.98,4.1,94,LAPTOP
745,B088PDB63Z,"ASUS - ROG Zephyrus G14 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 2060 - 1TB SSD - Moonlight White",1339.0,4.6,39,LAPTOP
746,B0899BP7SY,"2020 Newest Dell Inspiron 15 3000 PC 17.3"" FHD Anti-Glare LED-Backlit WVA Display, Intel Core i3-1005G1, 8GB RAM, 1TB HDD, 802.11ac WiFi, Bluetooth, HDMI, Webcam,DVD-RW, Win 10 Home",658.0,4.4,4,LAPTOP
747,B07L1PLW9Z,"Latest_Dell_G3 High Performance Gaming 15.6-inch FHD IPS Laptop with i5-8300H CPU, 8GB RAM, 1TB Hybrid HD with 8GB Cache, NVIDIA GeForce GTX 1050 4GB Graphics, Windows 10",849.0,4.3,85,LAPTOP
748,B0829VZSF4,"HP 15-cw1063wm Pavilion 15.6"" FHD Ryzen 5 3500U 2.1GHz 8GB RAM 1TB HDD 128GB SSD Win 10 Horizon Blue (Renewed)",539.99,4.3,23,LAPTOP
751,B08QR77SLN,"HBESTORE 10.1Inch Portable Laptop Mini Computer Ultra Thin Notebook with Intel Atom Z8350 ,2GB RAM and 32GB Storage with Windows10 OS. (Blue-2GB)",199.99,3.6,21,LAPTOP
752,B07YN3XYVM,"2019 Newest Lenovo Thin and Light Laptop PC 14W: 14"" FHD Anti-Glare Display, AMD Dual Core A6-9220C, 4GB RAM, 64GB eMMC, WiFi, Bluetooth, HD Webcam, HDMI, USB-C, Windows 10 Pro Education",499.0,4.2,222,LAPTOP
753,B08DMD2FSL,"2020 Lenovo IdeaPad 3 15.6"" Laptop Intel Core i3-1005G1 8GB RAM 256GB SSD Windows 10 in S Mode Blue (Renewed)",469.0,4.3,73,LAPTOP
754,B08DHY3VF6,"MSI Creator 15 A10SFS-287 15.6"" UHD 4K Ultra Thin Bezel Adobe 100% Thin and Light Professional Laptop Intel Core i7-10875H GeForce RTX 2070 Super 32GB DDR4 1TB NVMe SSD TB3 Win10PRO VR Ready",1900.0,4.0,30,LAPTOP
768,B08NX683QP,"2020 Newest Lenovo IdeaPad 3 14"" HD Anti-Glare LED-backlit Laptop, Intel Pentium Gold 6405U, 8GB DDR4,256GB NVMe SSD, Webcam, WiFi, Bluetooth, HDMI, Windows 10 Home in S mode, GCube 64GB Micro SD Card",419.0,4.5,2,LAPTOP
770,B07ZMBH8GQ,"Lenovo Ideapad Flex-14Iml 81XG0000US 14"" Touchscreen 2 in 1 Notebook - 1920 X 1080 - Core i5-8 GB RAM - 256 GB SSD - Onyx Black - Windows 10 Home 64-bit - Intel UHD Graphics - in-Plane Switchin",630.99,4.7,6,LAPTOP
776,B083CCRR5W,"LG Gram 2in1 Convertible Laptop, 14Inch Full HD IPS Touchscreen Display, Intel 10th Gen Core i710510U CPU, 16GB RAM, 1TB 512GB x 2 M.2 MVMe SSD, Thunderbolt 3, 20.5 Hour Battery 14T90N 2020",1396.99,4.4,99,LAPTOP
777,B0891RM7DM,"ConceptD 3 Ezel CC314-72G-72SX Convertible Creator Laptop, Intel i7-10750H, GeForce GTX 1650, 14"" FHD IPS with Gorilla Glass, PANTONE Validated, 100% sRGB, 16GB DDR4, 512GB NVMe SSD, Wacom AES 1.0 Pen",1279.99,4.0,78,LAPTOP
778,B072KPHQBP,Lenovo ThinkPad T440 14in NoteBook PC - Intel Core i5-4300u 1.90GHz 8GB 250GB SSD Windows 10 Professional (Renewed),374.0,4.4,98,LAPTOP
781,B088JYK6JY,"Sager NP8358F2 15.6-Inch FHD 144Hz, 72% NTSC Gaming Laptop, Intel i7-10875H, RTX 2070 Super 8GB, 16GB RAM, 500GB NVMe SSD + 1TB HDD, Windows 10",1599.0,4.3,33,LAPTOP
782,B07Y2DW869,"Dell Inspiron 17 3000 3781 17.3"" FHD High Perfomace Laptop Intel i3-7020U 2.3GHz 8GB RAM 1TB HDD DVD 1920 x 1080 Full-Size Keyboard HDMI USB3.1 SD Card Reader Intel HD Graphics 620 Win 10 Black",705.0,5.0,2,LAPTOP
783,B087KGR7VG,"MAINGEAR Vector 2 Gaming Laptop, Core i7-10750H CPU, 16GB DRAM, 1TB SSD, RTX 2060 Max-P",1499.0,4.5,19,LAPTOP
784,B07C9J1PY6,"Dell G3 Gaming Laptop - 15.6"" FHD, 8th Gen Intel i5-8300H CPU, 8GB RAM, 256GB SSD, NVIDIA GTX 1050 4GB VRAM, Black - G3579-5965BLK-PUS",759.0,4.2,71,LAPTOP
789,B07SDFFRJJ,"Asus ROG Strix G (2019) Gaming Laptop, 15.6” IPS Type FHD, NVIDIA GeForce GTX 1650, Intel Core i7-9750H, 16GB DDR4, 1TB PCIe Nvme SSD, RGB KB, Windows 10 Home, GL531GT-EB76",1094.0,4.3,264,LAPTOP
790,B08HCMWMPS,"HP 14"" Ryzen 3 4GB/128GB Laptop-Silver (Google Classroom Compatible)",352.98,4.0,5,LAPTOP
791,B07D5TF3Q1,"2019 Lenovo 11.6"" HD IPS Touchscreen 2-in-1 Chromebook, Quad-Core MediaTek MT8173C (4C, 2X A72 + 2X A53), 4GB RAM, 32GB eMMC, 802.11ac WiFi, Bluetooth 4.2, HDMI, Type-C, Chrome OS",278.99,4.5,1980,LAPTOP
792,B08LP734G3,"Razer Book 13 Laptop: Intel Core i7-1165G7 4 Core, Intel Iris Xe, 13.4"" UHD+ Touch (3840 x 2100), 16GB RAM, 512GB PCIe M.2, CNC Aluminum, Chroma RGB, Thunderbolt 4, Intel Evo Certified, Mercury White",1999.99,3.8,8,LAPTOP
795,B085J1FVN1,"ASUS VivoBook L203MA 11.6"" Laptop Computer for Business or Education/ Intel Celeron N4000 up to 2.6GHz/ 4GB DDR4 RAM/ 64GB eMMC/ 1-Year Office 365/ Online Class Ready/ Windows 10 S/ iPuzzle USB-C HUB",279.0,4.4,12,LAPTOP
796,B089F2XJXW,"LG Ultra PC High Performance Laptop - 17"" IPS WQXGA (2560 x 1600) Display and Intel 10th Generation Intel Core i7-10510U CPU, NVIDIA GTX1650 GDDR5 4GB, 16GB DDR4 2666 MHz RAM - 512GB NVMe SSD",1548.99,4.0,21,LAPTOP
797,B08DLR79C1,"BMAX 15.6 inch Laptop Computer 8GB DDR4 RAM 128GB SATA SSD Intel Quad-Core Celeron N4120, Windows 10 Thin and Light Laptop, Expandable 1TB SSD, HDMI, USB 3.0, 802.11AC WiFi+BT 5.0",319.0,4.1,38,LAPTOP
798,B088WG95P5,MSI GE75 Raider Gaming 10th gen i7-10750H 16GB RAM 512GB SSD+1TB HDD RTX2060 6GB 17.3-FHD 144Hz (Windows 10 Home),1459.98,4.7,85,LAPTOP
799,B01N0RQ0CX,"Apple MacBook Air MMGF2LL/A 13.3-Inch Laptop (5th Gen Intel Core i5 1.6 GHz, 8 GB LPDDR3, 128 GB) (Renewed)",544.99,4.4,193,LAPTOP
804,B087WLH653,"Prostar NH77DDW 17.3 Inch FHD 144Hz, Intel i7-10875H, RTX 2060, 16GB 3200Mhz, 1TB NVMe SSD, Windows 10 Home, Slim Bezel Gaming Laptop",1349.0,4.7,35,LAPTOP
807,B07PWHX2YR,"HP 14"" HD - Core i3-7100U - 4GB Memory - 128GB SSD",499.0,4.4,27,LAPTOP
810,B07YM2HT41,"Lenovo ThinkPad P53s Workstation Laptop (Intel i7-8565U 4-Core, 24GB RAM, 512GB PCIe SSD, Quadro P520, 15.6"" Full HD (1920x1080), Fingerprint, WiFi, Bluetooth, Webcam, Win 10 Pro) with USB3.0 Hub",1479.95,4.3,95,LAPTOP
811,B07QF66YQB,"MSI GF63 Thin 9SC-066 15.6"" Gaming Laptop, Thin Bezel, Intel Core i7-9750H, NVIDIA GeForce GTX1650, 16GB, 512GB NVMe SSD",1060.0,4.5,279,LAPTOP
812,B08BG857N2,"Lenovo Flex 5 2-in-1 Laptop: 10th Generation Core i5-1035G1, 512GB SSD, 16GB RAM, 14"" Full HD IPS Touchscreen Display, Backlit Keyboard",774.45,5.0,2,LAPTOP
813,B07VYVB33T,"Dell Latitude 7300 13.3"" Notebook - Intel Core i7-8665U - 16GB RAM - 256GB SSD",1130.0,5.0,1,LAPTOP
814,B07H8MGRFZ,HP 14-cb112wm Stream 14-inch Intel N4000 4GB 32GB Windows 10 Thin Laptop (Renewed),269.0,4.0,139,LAPTOP
819,B07HKMXSMF,"Apple MMGG2LL/A MacBook Air 13.3-Inch Laptop (1.6 GHz Intel Core i5, 8GB RAM, 256GB SSD, Mac OS X V10.11 El Capitan), Silver (Renewed)",649.0,4.3,389,LAPTOP
821,B086QYCQ8G,"ASUS ProArt StudioBook 17 Mobile Workstation Laptop, 17” 16:10 NanoEdge Bezel, Intel Core i7-9750H, 32GB DDR4, 512GB+512GB RAID-0 SSD, NVIDIA GeForce RTX 2060, Windows 10 Pro, H700GV-XS76, Star Gray",1999.0,4.3,36,LAPTOP
822,B088QQL6Q1,"2020 New Lenovo Yoga C740 2-in-1 14"" Touch-Screen FHD Laptop - Intel Core i5-10210U (4C / 8T, 1.6 / 4.2GHz, 6MB) - 8GB DDR4 Memory - 512GB Solid State Drive -Finger Print - 3.1 Lbs - Win 10 - Mica",754.99,1.0,1,LAPTOP
823,B08HRJC7T4,"Acer Spin 3 14"" Laptop - 10th Gen Intel Core i5-1035G1 14"" Widescreen IPS LED-Backlit FHD (1920 x 1080) Display 8 GB RAM 256 GB SSD SP314-54N-58Q7",609.0,4.2,3,LAPTOP
826,B07FNCJJ8V,"HP 4BS38UA HP Chromebook 14 IPS HD (1366x768) Intel Celeron N3350 4GB RAM, 32GB eMMC Hard Drive, Bluetooth, HDMI, Model 14-ca023nr",219.0,4.3,52,LAPTOP
827,B08C35BQHS,"2020 HP Envy x360 2-in-1 Touchscreen Laptop: Ryzen 5 4500U 6-Core up to 4.00 GHz, 512GB SSD, 15.6"" IPS Full HD, 8GB RAM, Backlit Keyboard, Windows 10",789.0,4.6,81,LAPTOP
828,B07HHCGJSY,"Lenovo ThinkPad T450s 14in Laptop, Intel Core i5 5300U 2.3Ghz, 8GB DDR3 RAM, 256GB SSD Hard Drive, Webcam, Windows 10 (Renewed)",379.0,3.9,11,LAPTOP
829,B08JH9NP23,"New_Dell_G3 15.6"" FHD (1920 x 1080) 120Hz LED Display Gaming Laptop, 10th Gen i5-10300H, GTX 1650 4GB, 8GB RAM, 256GB M.2 PCIe SSD, Backlit Keyboard, Wi-Fi 6, HDMI, Win 10 home with Santax Accessories",789.0,4.5,2,LAPTOP
830,B07RQPZ4H2,"HP Stream 11-Inch Laptop, Intel X5-E8000 Processor, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal and 1 TB Onedrive Storage for One Year (11-ak1020nr, Diamond White)",305.99,4.2,553,LAPTOP
835,B07XJ7PXT4,"Acer Chromebook 311 CB311-9H-C12A, Intel Celeron N4000, 11.6"" HD, 4GB LPDDR4, 32GB eMMC, Gigabit WiFi, Bluetooth 5.0",199.99,4.7,54,LAPTOP
836,B086H5BS3W,"Lenovo Ideapad 330s 15.6"" Laptop, AMD Ryzen 5 2500U Quad-Core Processor, 8GB Memory, 256GB Storage, Windows 10, Platinum Grey- 81FB00HKUS (Renewed)",529.99,4.0,16,LAPTOP
840,B071XYH4HN,"Dell Latitude 14 7000 Series E7470 Ultrabook, 14.0inch HD Anti-Glare LCD, Intel Core i7-6600U, 8 GB DDR4, 256 GB SSD, Windows 10 Pro (Renewed)",519.99,4.0,96,LAPTOP
841,B083YR8YKV,"New 2020 HP Pavilion Gaming Laptop 15.6"" FHD 1080p Core i5-9300H NVIDIA GTX 1050 3GB 8GB RAM 256GB SSD Windows 10",829.0,4.7,34,LAPTOP
842,B08BZS8L8M,MSI GT76 Titan DT 10SGS-055 i9-10900K/RTX2080Super/64GB/2TBSSD/Win10PRO Gaming Laptop,4299.0,4.8,7,LAPTOP
843,B07KVFTVHX,Dell Inspiron 15.6” Touch Screen Intel Core i3 128GB Solid State Drive Laptop,699.0,4.4,565,LAPTOP
844,B07KQXHP4M,"HP Pavilion Gaming Laptop 15.6"" Core i5-8300H 15.6-inch Diagonal Full HD IPS Anti-Glare WLED-Backlit Display(1920 x 1080) with 8GB RAM + 1TB HDD Storage",869.99,4.1,417,LAPTOP
848,B07X13YZ4B,"Acer Chromebook 315, AMD Dual-Core A4-9120C Processor, 15.6"" HD, AMD Radeon R4 Graphics, 4GB DDR4, 32GB eMMC, Google Chrome, CB315-2H-25TX (Renewed)",255.0,4.7,34,LAPTOP
849,B07DY11M1F,"Asus FX504 TUF Gaming Laptop, 15.6” Full HD, 8th Gen Intel Core i7-8750H Processor, GeForce GTX 1050 Ti, 8GB DDR4, 256GB M.2 SSD, Gigabit WiFi, Windows 10 - FX504GE-ES72 Black Matter Edition",894.0,4.3,310,LAPTOP
850,B081Y4FZB9,"Newest HP 14"" HD Premium Business Laptop PC | 10th Gen Intel Quad-Core i5-1035G1 up to 3.6GHz | 8GB RAM | 256GB SSD | WiFi | HDMI | Card Reader | Bluetooth | Windows 10 | Silver (Renewed)",529.99,4.4,22,LAPTOP
851,B07QYWKKD2,"Acer Nitro 7 Gaming Laptop, 15.6"" Full HD IPS Display, 9th Gen Intel i7-9750H, GeForce GTX 1650 4GB, 8GB DDR4, 256GB PCIe NVMe SSD, Backlit Keyboard, AN715-51-73BU",1019.83,4.5,158,LAPTOP
852,B081213YMC,"Dell Inspiron 13 2-in-1 7391-13.3"" 4K Touch - 10th gen i7-10510U - 16GB - 512GB SSD",1098.0,4.6,47,LAPTOP
855,B0876M69L7,"ASUS ROG Strix Scar 15 (2020) Gaming Laptop, 15.6” 300Hz FHD IPS Type, NVIDIA GeForce RTX 2070 Super, Intel Core i9-10980HK, 32GB DDR4, 2TB RAID 0 PCIe SSD, Per-Key RGB, Windows 10 Pro, G532LWS-XS99",2749.0,4.4,141,LAPTOP
856,B08P2M9LGV,"Used Chromebook Laptops C720 - 11.6 inch - Intel Celeron 2955u Dual Core Processor 1.4 GHZ, - 4GB RAM 16GB SSD W/Chrome OS",139.0,4.1,7,LAPTOP
857,B077GZKM9Z,"Dell - Inspiron 17.3"" Laptop - Intel Core i7 - 16GB RAM - 2TB HD + 256GB SSD - Platinum Silver",1280.0,4.0,7,LAPTOP
861,B08CZZLYM2,"HP 14"" HD AMD Ryzen 3 3.5GHz 4GB 1TB HDD Radeon Vega 3 Webcam Windows 10 Laptop (Renewed)",379.99,4.0,37,LAPTOP
862,B07RJQHRFV,"Acer Nitro 5 - 17.3"" Laptop Intel i5-9300H 2.4GHz 8GB Ram 512GB SSD Win 10 Home",855.99,3.6,13,LAPTOP
863,B07GSBPZV1,"Lenovo ThinkPad X260 Business Laptop, 12.5 inches IPS Display / Intel Core i5-6300U 2.4Ghz (up to 3.00 GHz) / 256GB SSD / 16GB DDR4 / Windows 10 Pro / WiFi / Bluetooth (Renewed)",408.99,5.0,1,LAPTOP
864,B08D6HZDRF,"2020 HP Envy X360 2-in-1 15.6"" FHD IPS Touchscreen Premium Laptop PC | AMD 4th Gen Ryzen 5 Six-Core 4500U | 20GB RAM | 256GB PCIe SSD | Backlit Keyboard | Fingerprint Reader | WiFi 6 | Windows 10",814.0,4.0,2,LAPTOP
865,B08C6XHY58,"2020 Dell G5 15 Gaming Laptop: 10th Gen Core i5-10300H, NVidia GTX 1650 Ti, 256GB SSD, 8GB RAM, 15.6"" Full HD Display, Backlit Keyboard",865.0,5.0,2,LAPTOP
866,B07MHXRC78,"Newest HP High Performance 15.6” HD Touch-Screen Notebook Computer with Intel Pentium N5000 Processor, 4GB_RAM, 1TB Hard Drive, Webcam, WiFi and Bluetooth, HDMI, Windows 10 (Black)",599.99,4.0,514,LAPTOP
869,B0873CLTBY,"2019 Newest Lenovo Thin and Light Laptop PC 14W: 14"" FHD Anti-Glare Display, AMD Dual Core A6-9220C, 4GB RAM, 64GB eMMC, WiFi, Bluetooth, HD Webcam, HDMI, USB-C, Windows 10 Pro Education (Renewed)",337.0,4.4,62,LAPTOP
870,B00R45U20W,"Acer Aspire V3-572G-76EM 15.6"" 16:9 Notebook - 1920 x 1080 - ComfyView - Intel Core i7 i7-5500U Dual-core (2 Core) 2.40 GHz - 8 GB DDR3L SDRAM - 1 TB HDD - Windows 8.1 64-bit - Silver - NVIDIA GeForce 840M 2 GB - Bluetooth - Front Camera/Webcam - Gigabit - NX MPYAA 003",767.0,3.8,72,LAPTOP
876,B07JLBJZD3,"Acer Swift 5 Ultra-Thin & Lightweight Laptop 15.6” FHD IPS Touch Display in a thin .23” bezel, 8th Gen Intel Core i7-8565U, 16GB DDR4, 512GB PCIe NVMe SSD, Back-lit Keyboard, Windows 10 SF515-51T-73TY",771.98,3.8,65,LAPTOP
877,B08FKSZVY7,"Lenovo ideapad S145 15.6in IPS Laptop, Intel Core 10th Gen i3-1005G1 Dual-Core Processor, 4GB Memory, 128GB Solid State Drive, Windows 10, Dark Purple (Renewed)",409.99,4.4,16,LAPTOP
878,B08M91F1R4,"2020_Lenovo_IdeaPad 1 14"" HD Widescreen LED Backlight Display Laptop, AMD A6-9220e, 4GB Memory, 64GB eMMC Flash Memory, AMD Radeon R4, microSD Reader, WiFi, HDMI, Bluetooth, Win10, w/Santax Accessory",299.0,5.0,3,LAPTOP
879,B08DWDL357,"New Dell XPS 17 9700 17 inch UHD Plus Laptop (Silver) Intel i9-10885H 10th Gen, 32GB DDR4 RAM, 1TB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home, 17-30.99 inches",3267.02,4.0,207,LAPTOP
880,B08BZQ9499,MSI GF65 Thin 9SEXR-838 i7-9750H/RTX2060/8GB/512G/Win10 Gaming Laptop,1099.0,5.0,1,LAPTOP
881,B07SFR748X,"Gigabyte AERO 15 OLED SA-7US5130SH Thin and Light Laptop, 15.6"" Thin Bezel Samsung UHD AMOLED Panel, i7-9750H, NVIDIA GeForce GTX1660Ti,16GB RAM, M.2 PCIe 512GB SSD, Win 10, 94Wh Battery",1380.0,4.3,166,LAPTOP
884,B08HWY9PXZ,Goldengulf 10.1 Inch Quad Core 8GB Computer Laptop PC Android 6.0 Mini Netbook Slim and Lightweight Notebook WiFi Webcam Netflix YouTube Google Player Flash (Black),158.86,3.1,98,LAPTOP
885,B0876MBLTN,"ASUS ROG Zephyrus S15 Gaming Laptop, 15.6” 300Hz FHD IPS Type, NVIDIA GeForce RTX 2080S Max-Q, Intel Core i7-10875H, 32GB DDR4, 1TB RAID 0 SSD, Per-Key RGB, Thunderbolt 3, Win10 Pro, GX502LXS-XS79",2649.0,3.9,186,LAPTOP
887,B088KR8FZR,"2020 Newest ASUS VivoBook 15.6"" Full HD Laptop AMD Ryzen 7 3700U 12GB RAM 512GB SSD Radeon RX Vega HDMI WiFi Bluetooth 10 Windows 10 Home Silver",749.24,4.4,136,LAPTOP
891,B07TTS9J22,"ASUS ROG Gaming Laptop Computer| Intel Hexa-Core i7-9750H Up to 4.5GHz| 32GB DDR4| 1TB HDD + 512GB SSD| 15.6"" FHD |NVIDIA GeForce GTX 1650| 802.11ac WiFi| USB 3.0| Windows 10",1112.99,4.6,39,LAPTOP
892,B07YZ1CM55,"ASUS TUF Gaming Laptop, 17.3” Full HD IPS Type, AMD Ryzen 5 3550H CPU, AMD Radeon RX560X, 8GB DDR4, 512GB PCIe SSD, Gigabit Wi-Fi 5, Windows 10 Home - FX705DY-EH53",1085.0,4.4,336,LAPTOP
893,B0896Z882Q,"ASUS VivoBook 15.6"" FHD (1920 x1080) Display Laptop PC, AMD Ryzen 7 3700U Processor, 12GB DDR4, 512GB PCIe SSD, Bluetooth, Webcam, HDMI, WiFi, AMD Radeon RX Vega 10 Graphics, Windows 10 Home",899.0,4.5,54,LAPTOP
896,B07M747WMJ,"GPD Pocket 2 Mini Laptop 7"" Touch Screen Aluminum Shell UMPC Windows 10 System CPU Intel Celeron Processor 3965Y 8GB/256GB (Amber Black)",619.95,4.2,40,LAPTOP
897,B081LK8WZM,Samsung Chromebook 3 11.6-inch HD WLED Intel Celeron 4GB 32GB eMMC Chrome OS Laptop (Charcoal),307.97,4.5,456,LAPTOP
902,B089NWLWBC,"Panasonic Toughbook CF-31 MK5, Intel i5-5300U @2.3GHz, 13.1"" LED Touchscreen, 16GB, 1TB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD, 4G LTE, GPS, Backlit Keyboard (Renewed)",939.9,4.6,22,LAPTOP
903,B08B8HTM8H,"2020 HP Envy X360 2-in-1 15.6"" FHD IPS Touchscreen Laptop, AMD 4th Gen Ryzen 5 Six-Core 4500U Upto 4.0GHz, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, WiFi 6, HDMI, Windows 10",879.88,4.0,2,LAPTOP
904,B077TFZ323,"HP Pavilion 14"" HD Notebook , Intel Core i5-7200U Processor up to 3.10 GHz, 8GB DDR4, 1TB Hard Drive, No DVD, Webcam, Backlit Keyboard, Bluetooth, Win 10",589.41,4.1,141,LAPTOP
